CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Year,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,CRN_Attributes
19391,CSCI,6395,3,Fall,2021,INDEPENDENT STUDIES,"Celebi, Mehemmed E",MWF,800,850,,,,CNCF
24222,CSCI,6395,3,Fall,2021,INDEP STUDIES-,,,,,,,,CNCF
24337,CSCI,6395,3,Fall,2021,INDEPENDENTSTUDIES,,MWF,800,850,,,,CNCF
24356,CSCI,6395,3,Fall,2021,INDEPENDENT STUDIES-CNN,,,,,,,,CNCF
24357,CSCI,6395,3,Fall,2021,INDEPENDENT STUDIES,"Halic, Tansel",MWF,800,850,,,,CNCF
14395,CSCI,6397,3,Fall,2021,SPECIAL TOPICS:DigitalLogic,,,,,,,,CNCF
16273,CSCI,6397,3,Fall,2021,SpecialTopics-Linux,"Corkran, Jacob A",TR,1050,1205,,,,CNCF
19332,CSCI,6397,3,Fall,2021,SpecialTopics:GPU Prog wCUDA,"Kockara, Sinan",,0,2359,,,,CNCF
22442,CSCI,6397,3,Fall,2021,SPECIAL TOPICS-gameprog,"Halic, Tansel",TR,1440,1555,,,,CNCF
23177,CSCI,6397,3,Fall,2021,SPECIALTOPICS:DataClustering,"Celebi, Mehemmed E",,0,2359,,,,CNCF
24863,CSCI,6397,3,Fall,2021,SPECIAL TOPICS- AI,,MWF,1000,1050,,,,CNCF
25183,CSCI,6397,3,Fall,2021,SPECIAL TOPICS-InfoSecurity,"Paruchuri, Vamsi K",TR,1215,1330,,,,CNCF
25553,CSCI,6397,3,Fall,2021,SPECIAL TOPICS-ProgMobileDevic,"Smith, Mark R",MWF,1100,1150,,,,CNCF
25554,CSCI,6397,3,Fall,2021,SPECIAL TOPICS-TheoryComp,"Kockara, Sinan",,0,2359,,,,CNCF
21063,CSCI,6V99,3,Fall,2021,MASTER’S THESIS,"Halic, Tansel",MWF,700,750,,,,CNCF
21691,CSCI,6V99,2,Fall,2021,MASTER'S THESIS,,,,,,,,CNCF
23130,CSCI,6V99,1,Fall,2021,MASTER'S THESIS,,M,700,750,,,,CNCF
24221,CSCI,6V99,6,Fall,2021,MASTER'S THESIS,"Halic, Tansel",MWF,700,850,,,,CNCF
24260,CSCI,6V99,1,Fall,2021,MASTER'S THESIS,,,,,,,,CNCF
24309,CSCI,6V99,3,Fall,2021,MASTER'S THESIS,"Celebi, Mehemmed E",MWF,1700,1750,,,,CNCF
24336,CSCI,6V99,1,Fall,2021,MASTER'S THESIS,,,,,,,,CNCF
24347,CSCI,6V99,3,Fall,2021,MASTER'S THESIS,,MWF,700,750,,,,CNCF
24348,CSCI,6V99,3,Fall,2021,MASTER'S THESIS,,MWF,800,850,,,,CNCF
24355,CSCI,6V99,2,Fall,2021,MASTER'S THESIS,,MW,1800,1850,,,,CNCF
25214,CSCI,6V99,1,Fall,2021,MASTER'S THESIS,,W,1600,1650,,,,CNCF
21932,CSD,2300,3,Fall,2021,INTRO COMM SCIENCES/DISORDERS,"Thao, Sunjung K",MWF,1000,1050,,,,"5S01,SPTC"
21933,CSD,2303,3,Fall,2021,BASIC SIGN LANGUAGE,,,,,,,,"SPTC,SPTL"
21934,CSD,2303,3,Fall,2021,BASIC SIGN LANGUAGE,,,,,,,,"SPTC,SPTL"
21935,CSD,2303,3,Fall,2021,BASIC SIGN LANGUAGE,,,,,,,,"SPTC,SPTL"
23144,CSD,2303,3,Fall,2021,BASIC SIGN LANGUAGE,,,,,,,,"SPTC,SPTL"
21936,CSD,2306,3,Fall,2021,NEUROSCIENCE FOR COMMUNICATION,"Cleveland, Elizabeth W",TR,800,915,,,,"SPTC,SPTL"
21937,CSD,2322,3,Fall,2021,APPLIED PHONETICS,"Gregg, Brent A",MWF,800,850,,,,"SPTC,SPTL"
22899,CSD,2322,3,Fall,2021,APPLIED PHONETICS,"Gregg, Brent A",MWF,1100,1150,,,,"SPTC,SPTL"
25053,CSD,2322,3,Fall,2021,HONORS APPLIED PHONETICS,,,,,,,,"SPTC,SPTL"
21938,CSD,3306,3,Fall,2021,ANATOMY AND PHYSIOLOGY FOR CSD,"Paramby, Towino",TR,1215,1330,,,,"SPTC,SPTL"
21939,CSD,3311,3,Fall,2021,FUND SPEECH & HEARING SCIENCE,"Benafield, Natalie D",MWF,1300,1350,,,,"SPTC,SPTL"
21940,CSD,3321,3,Fall,2021,LANGUAGE ACQUISITION,"Biller, Maysoon F",MWF,900,950,,900,950,"SPTC,SPTL"
21941,CSD,4303,3,Fall,2021,INTERMEDIATE SIGN LANGUAGE,,,,,,,,"SPTC,SPTL"
21942,CSD,4303,3,Fall,2021,INTERMEDIATE SIGN LANGUAGE,,,,,,,,"SPTC,SPTL"
21943,CSD,4303,3,Fall,2021,INTERMEDIATE SIGN LANGUAGE,,,,,,,,"SPTC,SPTL"
23145,CSD,4303,3,Fall,2021,INTERMEDIATE SIGN LANGUAGE,,,,,,,,"SPTC,SPTL"
21944,CSD,4311,3,Fall,2021,AUDIOLOGY,"Benafield, Natalie D",TR,925,1040,,,,"2R01,SPTC,SPTL"
21945,CSD,4325,3,Fall,2021,CLINICAL METHODS,"Biller, Maysoon F",MWF,1100,1150,,,,"SPTC,SPTL"
21946,CSD,4340,3,Fall,2021,RESEARCH PRINCIPLES,"Gregg, Brent A",TR,1050,1205,,,,"2C01,2I01,SPTC,SPTL"
21947,CSD,6101,1,Fall,2021,CLINICAL SEMINAR I: ASSESSMENT,"Cleveland, Elizabeth W",T,1000,1050,,,,"SPTC,SPTL"
24835,CSD,6101,1,Fall,2021,CLINICAL SEMINAR I: ASSESSMENT,"Cleveland, Elizabeth W",R,1100,1150,,,,"SPTC,SPTL"
24836,CSD,6101,1,Fall,2021,CLINICAL SEMINAR I: ASSESSMENT,"Cleveland, Elizabeth W",R,1200,1250,,,,"SPTC,SPTL"
21948,CSD,6302,3,Fall,2021,RESEARCH FUNDAMENTALS IN CSD,"Thao, Sunjung K",MWF,1400,1450,,,,SPTC
25492,CSD,6311,3,Fall,2021,DEAF/HARD HEARING: INT STRAT,"Benafield, Natalie D",T,1830,2115,,,,"SPTC,SPTL"
21949,CSD,6314,3,Fall,2021,SWALLOWING DISORDERS,"Paramby, Towino",R,1430,1730,,,,"SPTC,SPTL"
21950,CSD,6322,3,Fall,2021,FLUENCY DISORDERS,"Gregg, Brent A",MWF,1200,1250,,,,"SPTC,SPTL"
21951,CSD,6325,3,Fall,2021,VOICE DISORDERS,"Fitzpatrick, Jennifer J",W,1830,2115,,,,"SPTC,SPTL"
21952,CSD,6329,3,Fall,2021,AUTISM FOR CSD,"Biller, Maysoon F",,,,,,,"SPTC,SPTL"
21954,CSD,6335,3,Fall,2021,SEVERE DISABILITIES AND AAC,"Adams, Jeffrey C",M,1830,2115,,1830,2115,"SPTC,SPTL"
21953,CSD,6345,3,Fall,2021,LANGUAGE AND LITERACY,"Lance, Dee M",T,1530,1815,T,1530,1815,"SPTC,SPTL"
22190,CSD,6V13,1,Fall,2021,Special Problems: Observation,"Biller, Maysoon F",F,1000,1050,,,,"SPTC,SPTL"
21349,CSD,6V80,2,Fall,2021,ADVANCED CLINICAL PRACTICUM I,"Robinson, Candice R",,0,2359,,,,"SPTC,SPTL"
21452,CSD,6V80,3,Fall,2021,ADVANCED CLINICAL PRACTICUM I,"Robinson, Candice R",,0,2359,,,,"SPTC,SPTL"
21906,CSD,6V80,1,Fall,2021,ADVANCED CLINICAL PRACTICUM I,"Robinson, Candice R",,,,,,,"SPTC,SPTL"
22187,CSD,6V80,4,Fall,2021,ADVANCED CLINICAL PRACTICUM I,"Robinson, Candice R",,0,2359,,,,"SPTC,SPTL"
22188,CSD,6V80,5,Fall,2021,ADVANCED CLINICAL PRACTICUM I,"Robinson, Candice R",,,,,,,"SPTC,SPTL"
22189,CSD,6V80,6,Fall,2021,ADVANCED CLINICAL PRACTICUM I,"Robinson, Candice R",,,,,,,"SPTC,SPTL"
23330,CSEC,2300,3,Fall,2021,INTRODUCTION TO CYBERSECURITY,"Alsharif, Ahmad H",TR,1050,1205,,,,CNCF
23778,CSEC,3300,3,Fall,2021,NUMBER THEORY AND CRYPTOGRAPHY,,MWF,1100,1150,,,,CNCF
24718,CSEC,3320,3,Fall,2021,COMPUTER FORENSICS,,TR,1215,1330,,,,CNCF
25388,CSEC,4320,3,Fall,2021,ETHICAL HACKING,"Erdin, Enes",TR,1215,1330,,,,CNCF
24902,CSEC,4335,3,Fall,2021,NETWORK SECURITY,,,,,,,,CNCF
25389,CSEC,4490,4,Fall,2021,CYBERSECURITY CAPSTONE,"Alsharif, Ahmad H",TR,1440,1620,,,,"2Z01,CNCF"
16674,CSPA,6310,3,Fall,2021,HISTORY OF HIGHER EDUCATION,"Baldwin, Amy G",W,915,1150,,,,
22332,CSPA,6320,3,Fall,2021,LAW OF HIGHER EDUCATION,"Henry, Katherine L",W,900,1150,,,,
15813,CSPA,6325,3,Fall,2021,ASSESSMENT IN HIGHER EDUCATION,"Bruick, Thomas J",R,925,1205,,,,
25802,CSPA,6365,3,Fall,2021,PRACTICUM,"Bruick, Thomas J",,,,,,,
12708,CSPA,6391,3,Fall,2021,PRINCIPLES AND PRACTICES,"Bruick, Thomas J",T,925,1205,,,,
25019,CSPA,6392,3,Fall,2021,STUDENT DEVELOPMENT THEORY,"Barclay, Susan R",R,925,1205,,,,
25804,CSPA,6V70,3,Fall,2021,INTERNSHIP,"Bruick, Thomas J",,,,,,,
21164,CSPA,6V95,1,Fall,2021,THESIS:STUDENT AFFAIRS 1hr,"Barclay, Susan R",W,1230,1500,,,,
23938,CSPA,6V95,1,Fall,2021,THESIS: STUDENT AFFAIRS,"Bruick, Thomas J",W,1230,1500,,,,
22849,ECON,1310,3,Fall,2021,MODERN POLITICAL ECONOMY,"Kalulu, Mavuto",,0,2359,,,,"1R01,1S01,CBCF"
22850,ECON,1310,3,Fall,2021,MODERN POLITICAL ECONOMY,"Kalulu, Mavuto",MWF,1200,1250,,,,"1R01,1S01,CBCF"
22843,ECON,2310,3,Fall,2021,GLOBAL ENVIRONMENT OF BUSINESS,"Bundrick, Jacob C",,0,2359,,,,"1D02,1S01,CBCF"
22844,ECON,2310,3,Fall,2021,GLOBAL ENVIRONMENT OF BUSINESS,"Bundrick, Jacob C",MWF,900,950,,,,"1D02,1S01,CBCF"
22847,ECON,2310,3,Fall,2021,GLOBAL ENVIRONMENT OF BUSINESS,"Hodges, Collin D",MWF,1000,1050,,,,"1D02,1S01,CBCF"
22848,ECON,2310,3,Fall,2021,GLOBAL ENVIRONMENT OF BUSINESS,"Bundrick, Jacob C",MWF,1100,1150,,,,"1D02,1S01,CBCF"
22854,ECON,2310,3,Fall,2021,GLOBAL ENVIRONMENT OF BUSINESS,"Hodges, Collin D",MWF,1200,1250,,,,"1D02,1S01,CBCF"
22855,ECON,2310,3,Fall,2021,GLOBAL ENVIRONMENT OF BUSINESS,"Horpedahl, Jeremy M",TR,1215,1330,,,,"1D02,1S01,CBCF"
22875,ECON,2310,3,Fall,2021,GLOBAL ENVIR. OF BUS. - Online,"Hodges, Collin D",,0,2359,,,,"1D02,1S01,CBCF"
22876,ECON,2310,3,Fall,2021,GLOBAL ENVIR. OF BUS. - Online,"Horpedahl, Jeremy M",,0,2359,,,,"1D02,1S01,CBCF"
24213,ECON,2310,3,Fall,2021,GLOBAL ENVIRONMENT OF BUSINESS,"Bundrick, Jacob C",,0,2359,,,,"1D02,1S01,CBCF"
25020,ECON,2310,3,Fall,2021,GLOBAL ENVIRONMENT OF BUSINESS,"Bundrick, Jacob C",,0,2359,,,,"1D02,1S01,CBCF"
22836,ECON,2320,3,Fall,2021,PRIN. OF MACROECON. Online,"Mauro, Joseph A",,0,2359,,,,"1I05,1S01,BPRQ,CBCF"
22837,ECON,2320,3,Fall,2021,PRIN. OF MACROECON. Online,"Duan, Huiqiong",,0,2359,,,,"1I05,1S01,BPRQ,CBCF"
22840,ECON,2320,3,Fall,2021,PRINCIPLES OF MACROECONOMICS,"Mauro, Joseph A",TR,925,1040,,,,"1I05,1S01,BPRQ,CBCF"
22841,ECON,2320,3,Fall,2021,PRINCIPLES OF MACROECONOMICS,"Duan, Huiqiong",TR,800,915,,,,"1I05,1S01,BPRQ,CBCF"
22858,ECON,2320,3,Fall,2021,PRINCIPLES OF MACROECONOMICS,"Hodges, Collin D",MWF,1100,1150,,,,"1I05,1S01,BPRQ,CBCF"
22833,ECON,2321,3,Fall,2021,PRIN. OF MICROECON. - Online,"Yuan, Weici",,0,2359,,,,"1I05,1S01,BPRQ,CBCF"
22834,ECON,2321,3,Fall,2021,PRIN. OF MICROECON. - Online,"Snyder, Thomas J",,0,2359,,,,"1I05,1S01,BPRQ,CBCF"
22838,ECON,2321,3,Fall,2021,PRINCIPLES OF MICROECONOMICS,"Mitchell, David T",TR,1050,1205,,,,"1I05,1S01,BPRQ,CBCF"
22839,ECON,2321,3,Fall,2021,PRINCIPLES OF MICROECONOMICS,"Mitchell, David T",TR,1215,1330,,,,"1I05,1S01,BPRQ,CBCF"
22868,ECON,2321,3,Fall,2021,PRINCIPLES OF MICROECONOMICS,"Yuan, Weici",MWF,900,950,,,,"1I05,1S01,BPRQ,CBCF"
22857,ECON,3301,3,Fall,2021,INTERMEDIATE MICROECONOMICS,,,,,,,,CBCF
22842,ECON,3302,3,Fall,2021,INTERMEDIATE MACROECONOMICS,"Mauro, Joseph A",TR,1215,1330,,,,"2C01,2I01,CBCF"
22877,ECON,3335,3,Fall,2021,ECONOMETRICS,"Yuan, Weici",MWF,1100,1150,,,,CBCF
22863,ECON,3382,3,Fall,2021,INTERNSHIP,"Snyder, Thomas J",,0,2359,,,,CBCF
22870,ECON,4335,3,Fall,2021,INTERNATIONAL TRADE,"Duan, Huiqiong",TR,925,1040,,,,"2D01,ASMN,BBAW,CBCF,PAPM"
22864,ECON,4382,3,Fall,2021,INTERNSHIP,"Snyder, Thomas J",,0,2359,,,,CBCF
25607,ECON,4390,3,Fall,2021,INDEPENDENT STUDY IN ECONOMICS,"Snyder, Thomas J",,0,2359,,,,CBCF
22835,ECON,4V95,3,Fall,2021,Spec. Prob.: Economic History,"Horpedahl, Jeremy M",TR,1050,1205,,,,CBCF
24681,EDDL,7300,3,Fall,2021,FOUNDATIONS OF DIGITAL AGE T&L,"Trumble, Jason F",W,1800,2100,,,,
25665,EDDL,7303,3,Fall,2021,DIGITAL AGE CURRICULUM,"Trumble, Jason F",T,1800,2100,,,,
24684,EDDL,7312,3,Fall,2021,DIGITAL AGE PD,"Dailey, Deborah D",,,,,,,
25246,EDDL,7699,6,Fall,2021,CAPSTONE,"Trumble, Jason F",,,,,,,
21546,EDLP,6325,3,Fall,2021,SCHOOL-COMMUNITY RELATIONS,"Albritton, Shelly L",,,,,,,
19913,EDLP,7324,3,Fall,2021,SCHOOL BOARD RELATIONS,"MacFarlane, Bronwyn D",M,1800,2100,,,,
19914,EDLP,7363,3,Fall,2021,HUMAN RESOURCES ADMINISTRATION,,,,,,,,
24345,EDLP,7363,3,Fall,2021,HUMAN RESOURCES ADMINISTRATION,"Loyless, Stacey D",T,1800,2100,,,,
25190,EDLP,7V15,1,Fall,2021,DIRECTED SPECIALIST’S PROJECT,,,,,,,,
21165,EDLP,7V30,1,Fall,2021,INTERN DISTRICT LEADERSHIP 1hr,"Albritton, Shelly L",,,,,,,CELT
21166,EDLP,7V30,2,Fall,2021,INTERN DISTRICT LEADERSHIP 2hr,"Loyless, Stacey D",,,,,,,CELT
12444,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Rickman, Wendy A",TR,800,915,,,,EDEF
12455,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Haynes, Carmita C",MWF,900,950,,,,EDEF
12457,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Herring, Jessica R",MWF,1300,1350,,,,EDEF
19721,EDUC,1300,3,Fall,2021,ED AS PROFESSION(MUS MAJ ONLY),"Hawkinson, Jennifer K",MWF,1100,1150,,,,EDEF
22334,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Rickman, Wendy A",TR,925,1040,,,,EDEF
23857,EDUC,1300,3,Fall,2021,ED AS PROFESSION- ELSE MAJORS,"Walthall, Brandy L",TR,1050,1205,,,,EDEF
23858,EDUC,1300,3,Fall,2021,ED AS PROFESSION- ELSE MAJORS,,TR,925,1040,,,,EDEF
24107,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,,,,,,,,"EDEF,HSCC,HSCT"
24186,EDUC,1300,3,Fall,2021,ED AS PROFESSION- ELSE MAJORS,"Walthall, Brandy L",TR,1215,1330,,,,EDEF
25078,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Randall, Magan",,,,,,,"EDEF,HSCC,HSCT"
25079,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Eichelberger, Michelle L",,0,2359,,,,"EDEF,HSCC,HSCT"
25238,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Fisher, Sarah",,0,2359,,,,"EDEF,HSCC,HSCT"
25239,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Fisher, Sarah",,0,2359,,,,"EDEF,HSCC,HSCT"
25774,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Fisher, Sarah",,0,2359,,,,"EDEF,HSCC,HSCT"
25775,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Fisher, Sarah",,0,2359,,,,"EDEF,HSCC,HSCT"
25776,EDUC,1300,3,Fall,2021,EDUCATION AS A PROFESSION,"Randall, Magan",,0,2359,,,,"EDEF,HSCC,HSCT"
22800,EDUC,2330,3,Fall,2021,SOCIAL JUSTICE IN TCHNG/LRNG,"Rickman, Wendy A",TR,1050,1205,,,,"1R01,1S01"
25585,EDUC,2330,3,Fall,2021,SOCIAL JUSTICE IN TCHNG/LRNG,"Rickman, Wendy A",TR,1440,1555,,,,"1R01,1S01"
18677,EDUC,3322,3,Fall,2021,DIVERSE LEARNERS,"Wake, Donna G",TR,1050,1205,,,,EDEF
20534,EDUC,3322,3,Fall,2021,DIVERSE LEARNERS,"Wake, Donna G",T,1800,2040,,,,EDEF
14681,EDUC,4210,2,Fall,2021,INTEGRATION TECH TEACH/LEARN,"Herring, Jessica R",W,1615,1815,,,,EDML
16383,EDUC,4210,2,Fall,2021,INTEGRATION TECH TEACH/LEARN,"Buchanan, Michelle B",T,1445,1645,,,,EDML
16514,EDUC,4210,2,Fall,2021,INTEGRATION TECH TEACH/LEARN,"Herring, Jessica R",W,1400,1600,,,,EDML
17800,EDUC,4210,2,Fall,2021,INTEGRATION TECH TEACH/LEARN,,,,,,,,EDML
23022,EDUC,4210,2,Fall,2021,INTEGRATION TECH TEACH/LEARN,"Mills, Michael S",R,1130,1330,,,,EDML
24374,ELSE,2303,3,Fall,2021,SPECIAL TOPICS,"Filer, Janet D",R,1700,1940,,,,
25689,ELSE,2304,3,Fall,2021,K-6 SOCIAL STUDIES METHODS,"Rushing, Tracie D",TR,925,1040,,,,
25690,ELSE,2304,3,Fall,2021,K-6 SOCIAL STUDIES METHODS,"Rushing, Tracie D",TR,800,915,,,,
20522,ELSE,3301,3,Fall,2021,DEVELOPMENT/LEARNING THEORIES,"Miller, Catherine F",TR,925,1040,,,,"5S01,EDEF"
20523,ELSE,3301,3,Fall,2021,DEVELOPMENT/LEARNING THEORIES,,,,,,,,"5S01,EDEF"
20544,ELSE,3301,3,Fall,2021,DEVELOPMENT/LEARNING THEORIES,"Miller, Catherine F",TR,800,915,,,,"5S01,EDEF"
20515,ELSE,3305,3,Fall,2021,CHILD/YOUNG ADULT LITERATURE,"Herrington, Lisa L",TR,1215,1330,,,,EDEF
20526,ELSE,3305,3,Fall,2021,CHILD/YOUNG ADULT LITERATURE,"Feng, Shoudong",TR,1215,1330,,,,EDEF
20527,ELSE,3305,3,Fall,2021,CHILD/YOUNG ADULT LITERATURE,,,,,,,,EDEF
20537,ELSE,3308,3,Fall,2021,FOUNDATIONS DIVERSE LEARNERS,"Rice, Deanna K",TR,1050,1205,,,,
20538,ELSE,3308,3,Fall,2021,FOUNDATIONS DIVERSE LEARNERS,"Rice, Deanna K",TR,1440,1555,,,,
20548,ELSE,3308,3,Fall,2021,FOUNDATIONS DIVERSE LEARNERS,,,,,,,,
23706,ELSE,3390,3,Fall,2021,INTGR CURR/ASSESSMENT PLANNING,"Dallas, Jamie L",TR,800,915,,,,
23707,ELSE,3390,3,Fall,2021,INTGR CURR/ASSESSMENT PLANNING,"Dallas, Jamie L",TR,925,1040,,,,
23708,ELSE,3390,3,Fall,2021,INTGR CURR/ASSESSMENT PLANNING,,,,,,,,
21896,ELSE,4301,3,Fall,2021,MATH/SCIENCE DIVERSE LEARNERS,"Brown, Alicia A",TR,800,915,,,,"EDI1,EDML"
21890,ELSE,4302,3,Fall,2021,BEHAVIOR GUID DIVERSE CLASSRM,"Filer, Janet D",M,1700,1945,,,,"EDI1,EDML"
20543,ELSE,4305,3,Fall,2021,LITERACY ASSESS/INTERVENTION,"Stanton, Wyann C",M,830,1110,,,,"EDI1,EDML"
22318,ELSE,4305,3,Fall,2021,LITERACY ASSESS/INTERVENTION,"Cain, Donna D",TR,1245,1400,,,,"EDI1,EDML"
22642,ELSE,4305,3,Fall,2021,LITERACY ASSESS/INTERVENTION,"Stanton, Wyann C",M,1200,1440,,,,"EDI1,EDML"
24753,ELSE,4305,3,Fall,2021,LITERACY ASSESS/INTERVENTION,,,,,,,,"EDI1,EDML"
20502,ELSE,4307,3,Fall,2021,INSTR PROG DIVERSE LEARNERS,"Cain, Donna D",MW,1200,1315,,,,"2D01,2R01,EDJB,EDML"
22639,ELSE,4307,3,Fall,2021,INSTR PROG DIVERSE LEARNERS,"Cain, Donna D",MW,1325,1440,,,,"2D01,2R01,EDJB,EDML"
21893,ELSE,4308,3,Fall,2021,ED PROG SIGNIF DISABILITIES,"Rice, Deanna K",W,1800,2045,,,,"EDI1,EDML"
20507,ELSE,4309,3,Fall,2021,POSITIVE CLASSROOM ENVIRONMENT,"Sorbet, Stefanie",MW,830,945,,,,"5S01,EDJB,EDML"
22645,ELSE,4309,3,Fall,2021,POSITIVE CLASSROOM ENVIRONMENT,"Sorbet, Stefanie",MW,955,1110,,,,"5S01,EDJB,EDML"
21886,ELSE,4310,3,Fall,2021,JUNIOR BLOCK PRACTICUM,"Hunter, Patti G",,0,2359,,,,"5S01,EDJB,EDML"
21888,ELSE,4310,3,Fall,2021,JUNIOR BLOCK PRACTICUM,"Ratliff, Carol Jean",,0,2359,,,,"5S01,EDJB,EDML"
23696,ELSE,4310,3,Fall,2021,JUNIOR BLOCK PRACTICUM,"Cope, Tina R",,,,,,,"5S01,EDJB,EDML"
24760,ELSE,4310,3,Fall,2021,JUNIOR BLOCK PRACTICUM,,T,730,1400,,,,"5S01,EDJB,EDML"
24761,ELSE,4310,3,Fall,2021,JUNIOR BLOCK PRACTICUM,"Malm, Lauren N",,1,2359,,,,"5S01,EDJB,EDML"
24762,ELSE,4310,3,Fall,2021,JUNIOR BLOCK PRACTICUM,"Wickliffe, Kim C",,1,2359,,,,"5S01,EDJB,EDML"
20504,ELSE,4311,3,Fall,2021,FOUNDATIONS OF READING,"Perry, Susan N",MW,830,945,,,,"EDJB,EDML"
22640,ELSE,4311,3,Fall,2021,FOUNDATIONS OF READING,"Perry, Susan N",MW,955,1110,,,,"EDJB,EDML"
20539,ELSE,4315,3,Fall,2021,WORKSHOP TEACHING WRITING,"Walthall, Brandy L",MW,1200,1315,,,,"2C01,EDJB,EDML"
22643,ELSE,4315,3,Fall,2021,WORKSHOP TEACHING WRITING,"Walthall, Brandy L",MW,1325,1440,,,,"2C01,EDJB,EDML"
20495,ELSE,4316,3,Fall,2021,INSTR STRATEGIES MATH/SCIENCE,"Miller, Catherine F",W,1200,1440,,,,"EDI1,EDML"
20497,ELSE,4316,3,Fall,2021,INSTR STRATEGIES MATH/SCIENCE,"Miller, Catherine F",W,830,1110,,,,"EDI1,EDML"
24754,ELSE,4316,3,Fall,2021,INSTR STRATEGIES MATH/SCIENCE,,,,,,,,"EDI1,EDML"
22651,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,,,,,,,,"EDI1,EDML"
23805,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,"Malm, Lauren N",,,,,,,"EDI1,EDML"
23806,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,"Hunter, Patti G",,,,,,,"EDI1,EDML"
23807,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,"Pelot, Sherry L",,,,,,,"EDI1,EDML"
23808,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,,,,,,,,"EDI1,EDML"
23809,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,"Sherrod, Jennifer L",,,,,,,"EDI1,EDML"
23810,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,,,,,,,,"EDI1,EDML"
23811,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,"Cope, Tina R",,,,,,,"EDI1,EDML"
24763,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,,,,,,,,"EDI1,EDML"
24764,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,,,,,,,,"EDI1,EDML"
24765,ELSE,4318,3,Fall,2021,K-6 INTERNSHIP I,,,,,,,,"EDI1,EDML"
20505,ELSE,4319,3,Fall,2021,GUIDANCE/MANAGEMENT CHILDREN,,,,,,,,"5S01,EDI1,EDML"
22644,ELSE,4319,3,Fall,2021,GUIDANCE/MANAGEMENT CHILDREN,"Calhoon, Kimberley R",W,1200,1440,,,,"5S01,EDI1,EDML"
24755,ELSE,4319,3,Fall,2021,GUIDANCE/MANAGEMENT CHILDREN,"Calhoon, Kimberley R",W,830,1110,,,,"5S01,EDI1,EDML"
20530,ELSE,4320,3,Fall,2021,ELEMENTARY READING METHODS,"Herrington, Lisa L",M,830,1110,,,,"EDI1,EDML"
22641,ELSE,4320,3,Fall,2021,ELEMENTARY READING METHODS,"Herrington, Lisa L",M,1200,1440,,,,"EDI1,EDML"
24757,ELSE,4320,3,Fall,2021,ELEMENTARY READING METHODS,"Herrington, Lisa L",T,925,1200,,,,"EDI1,EDML"
21895,ELSE,4324,3,Fall,2021,SPED PRACTICUM - ELEMENTARY,"Brown, Alicia A",,,,,,,"5S01,EDI1,EDML"
22315,ELSE,4324,3,Fall,2021,SPED PRACTICUM - ELEMENTARY,"Ben-Hanania Lenz, Blanchard K",,,,,,,"5S01,EDI1,EDML"
23705,ELSE,4324,3,Fall,2021,SPED PRACTICUM - ELEMENTARY,,,,,,,,"5S01,EDI1,EDML"
20490,ELSE,4331,3,Fall,2021,DATA-DRIVEN INSTR PLANNING,"Maxwell, Candice D",F,830,1110,,,,"2I01,EDI1,EDML"
20491,ELSE,4331,3,Fall,2021,DATA-DRIVEN INSTR PLANNING,"Maxwell, Candice D",F,1200,1440,,,,"2I01,EDI1,EDML"
22313,ELSE,4331,3,Fall,2021,DATA-DRIVEN INSTR PLANNING,"Ben-Hanania Lenz, Blanchard K",R,925,1200,,,,"2I01,EDI1,EDML"
24759,ELSE,4331,3,Fall,2021,DATA-DRIVEN INSTR PLANNING,,,,,,,,"2I01,EDI1,EDML"
20513,ELSE,4603,6,Fall,2021,INTERNSHIP II,,,,,,,,"2Z01,TECF"
23812,ELSE,4603,6,Fall,2021,INTERNSHIP II,"Brown, Alicia A",,,,,,,"2Z01,TECF"
23813,ELSE,4603,6,Fall,2021,INTERNSHIP II,"Dallas, Jamie L",,,,,,,"2Z01,TECF"
